time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
1568818800,24947,36.167,null,83.0,null,1030.102,null,2.442,null,2.442,null
1568847600,24947,35.758,null,82.0,null,1031.222,null,6.96,null,6.96,null
1568793600,24947,37.0,null,79.6,null,1030.796,null,10.427,null,10.427,null
1568808000,24947,37.0,null,82.0,null,1030.853,null,3.971,null,3.971,null
1568800800,24947,37.0,null,80.966,null,1031.017,null,6.258,null,6.258,null
1568790000,24947,37.0,null,79.0,null,1030.412,null,11.284,null,11.284,null
1568786400,24947,37.834,null,79.0,null,1030.003,null,5.907,null,5.907,null
1568775600,24947,38.0,null,80.0,null,1029.607,null,6.972,null,6.972,null
1568797200,24947,37.0,null,80.0,null,1030.827,null,8.167,null,8.167,null
1568768400,24947,38.0,null,81.0,null,1029.787,null,8.178,null,8.178,null
1568822400,24947,36.034,null,83.934,null,1029.8,null,4.456,null,4.456,null
1568844000,24947,35.834,null,82.733,null,1031.333,null,8.772,null,8.772,null
1568804400,24947,37.0,null,81.267,null,1030.974,null,4.929,null,4.929,null
1568782800,24947,38.0,null,79.0,null,1029.638,null,5.367,null,5.367,null
1568779200,24947,38.0,null,80.0,null,1029.632,null,6.019,null,6.019,null
1568833200,24947,36.0,null,84.0,null,1030.637,null,21.057,null,21.93,null
1569002400,24947,35.0,null,84.0,null,1016.312,null,8.977,null,8.977,null
1568959200,24947,36.0,null,80.934,null,1024.881,null,11.352,null,11.352,null
1568966400,24947,36.0,null,81.166,null,1024.449,null,9.722,null,9.722,null
1568955600,24947,36.233,null,81.0,null,1025.104,null,4.383,null,4.383,null
1569016800,24947,37.0,null,85.0,null,1014.001,null,12.282,null,12.282,null
1569006000,24947,35.0,null,84.0,null,1015.715,null,10.529,null,10.529,null
1569020400,24947,36.6,null,83.867,null,1013.094,null,5.983,null,5.983,null
1568962800,24947,36.034,null,81.0,null,1024.474,null,11.514,null,11.514,null
1568984400,24947,36.0,null,83.166,null,1021.313,null,2.8,null,2.8,null
1568977200,24947,36.0,null,82.867,null,1022.889,null,4.688,null,4.688,null
1569013200,24947,36.3,null,84.8,null,1014.5,null,19.234,null,19.251,null
1568988000,24947,36.0,null,84.0,null,1020.154,null,1.905,null,1.905,null
1568948400,24947,37.0,null,81.9,null,1026.285,null,3.957,null,3.957,null
1568952000,24947,37.0,null,81.0,null,1025.568,null,3.682,null,3.682,null
1568973600,24947,36.0,null,82.0,null,1023.558,null,6.13,null,6.13,null
1568937600,24947,37.0,null,83.0,null,1028.111,null,4.355,null,4.355,null
1568998800,24947,34.133,null,83.375,null,1017.096,null,10.631,null,10.631,null
1569009600,24947,36.3,null,84.834,null,1015.186,null,14.691,null,14.691,null
1568944800,24947,37.0,null,82.0,null,1027.022,null,4.263,null,4.263,null
1568980800,24947,36.0,null,83.0,null,1022.068,null,3.719,null,3.719,null
1568970000,24947,36.0,null,82.0,null,1024.01,null,7.631,null,7.631,null
1568941200,24947,37.0,null,82.0,null,1027.627,null,4.563,null,4.563,null
1568991600,24947,35.133,null,84.633,null,1019.1,null,2.814,null,2.814,null
1568995200,24947,33.067,null,84.0,null,1017.967,null,4.413,null,4.413,null
1569322800,24947,40.0,null,81.8,null,995.664,null,9.733,null,9.733,null
1569304800,24947,39.0,null,80.0,null,995.813,null,19.069,null,19.069,null
1569286800,24947,39.0,null,81.0,null,997.382,null,13.73,null,13.73,null
1569312000,24947,39.0,null,80.325,null,995.909,null,20.041,null,20.041,null
1569358800,24947,39.0,null,84.2,null,995.084,null,3.729,null,3.729,null
1569301200,24947,39.0,null,80.0,null,996.031,null,16.29,null,16.29,null
1569319200,24947,40.0,null,81.0,null,996.005,null,12.977,null,12.977,null
1569315600,24947,39.8,null,81.0,null,996.178,null,15.935,null,15.935,null
1569362400,24947,39.0,null,83.3,null,994.971,null,3.345,null,3.345,null
1569366000,24947,39.0,null,83.0,null,995.039,null,2.947,null,2.947,null
1569308400,24947,39.0,null,80.0,null,995.612,null,20.102,null,20.102,null
1569344400,24947,39.067,null,84.0,null,994.449,null,5.465,null,5.465,null
1569340800,24947,39.0,null,84.0,null,994.293,null,3.067,null,3.067,null
1569355200,24947,39.0,null,84.4,null,994.792,null,3.362,null,3.362,null
1569290400,24947,39.0,null,81.0,null,996.987,null,11.366,null,11.366,null
1569283200,24947,39.0,null,81.0,null,997.587,null,16.563,null,16.563,null
1569297600,24947,39.0,null,80.209,null,996.186,null,8.094,null,8.094,null
1569351600,24947,39.0,null,84.0,null,994.629,null,4.398,null,4.398,null
1569333600,24947,39.0,null,83.0,null,994.783,null,4.654,null,4.654,null
1569348000,24947,39.0,null,84.0,null,994.612,null,5.704,null,5.704,null
1569326400,24947,40.0,null,82.084,null,995.413,null,7.298,null,7.298,null
1569294000,24947,39.0,null,81.0,null,996.671,null,9.581,null,9.581,null
1569330000,24947,39.966,null,83.0,null,995.111,null,5.878,null,5.878,null
1569337200,24947,39.0,null,83.666,null,994.354,null,3.62,null,3.62,null
1569646800,24947,39.0,null,79.0,null,1000.813,null,0.395,null,0.395,null
1569690000,24947,40.466,null,81.267,null,1001.738,null,21.869,null,23.09,null
1569675600,24947,41.0,null,80.334,null,1004.081,null,11.473,null,11.473,null
1569664800,24947,40.0,null,80.0,null,1004.08,null,17.814,null,17.814,null
1569661200,24947,40.0,null,80.4,null,1003.86,null,14.658,null,14.658,null
1569704400,24947,36.334,null,88.567,null,997.933,null,10.75,null,10.75,null
1569672000,24947,41.0,null,80.0,null,1004.339,null,17.846,null,17.846,null
1569636000,24947,39.0,null,80.0,null,999.355,null,1.276,null,1.276,null
1569657600,24947,40.0,null,80.0,null,1003.304,null,4.875,null,4.875,null
1569632400,24947,39.0,null,80.0,null,999.356,null,1.78,null,1.78,null
1569708000,24947,36.567,null,88.667,null,996.674,null,5.743,null,5.743,null
1569628800,24947,39.0,null,80.7,null,999.528,null,2.71,null,2.71,null
1569697200,24947,39.567,null,84.867,null,999.94,null,29.848,null,30.9,null
1569643200,24947,39.0,null,79.084,null,1000.213,null,0.513,null,0.513,null
1569693600,24947,40.0,null,82.367,null,1000.771,null,37.852,null,44.044,null
1569639600,24947,39.0,null,80.0,null,999.741,null,0.815,null,0.815,null
1569679200,24947,41.0,null,81.0,null,1003.495,null,7.405,null,7.405,null
1569654000,24947,39.584,null,79.466,null,1002.478,null,0.814,null,0.814,null
1569650400,24947,39.0,null,79.0,null,1001.59,null,0.278,null,0.278,null
1569711600,24947,37.466,null,90.466,null,995.467,null,3.287,null,3.287,null
1569700800,24947,37.133,null,86.3,null,999.005,null,20.648,null,20.66,null
1569668400,24947,40.034,null,80.0,null,1004.359,null,11.443,null,11.443,null
1569682800,24947,41.0,null,81.0,null,1003.013,null,4.742,null,4.742,null
1569686400,24947,41.0,null,81.0,null,1002.485,null,3.724,null,3.724,null
1569571200,24947,39.0,null,79.0,null,994.03,null,14.058,null,14.058,null
1569556800,24947,38.0,null,79.0,null,994.069,null,0.698,null,0.698,null
1569614400,24947,39.0,null,82.0,null,1000.591,null,10.479,null,10.479,null
1569621600,24947,39.0,null,82.0,null,999.861,null,5.037,null,5.037,null
1569574800,24947,39.0,null,79.0,null,994.446,null,9.686,null,9.686,null
1569625200,24947,39.0,null,81.633,null,999.627,null,3.485,null,3.485,null
1569585600,24947,39.0,null,79.966,null,996.68,null,3.283,null,3.283,null
1569564000,24947,38.966,null,79.0,null,993.51,null,9.534,null,9.534,null
1569582000,24947,39.0,null,79.0,null,995.85,null,5.051,null,5.051,null
1569596400,24947,38.0,null,80.367,null,998.447,null,3.57,null,3.57,null
1569607200,24947,38.0,null,81.0,null,1000.158,null,19.07,null,19.071,null
1569567600,24947,39.0,null,79.0,null,993.591,null,14.827,null,14.827,null
1569610800,24947,38.2,null,81.034,null,1000.754,null,15.454,null,15.454,null
1569553200,24947,38.0,null,79.0,null,994.929,null,0.998,null,0.998,null
1569542400,24947,38.0,null,80.0,null,996.296,null,1.573,null,1.573,null
1569589200,24947,39.0,null,80.0,null,997.508,null,2.598,null,2.598,null
1569549600,24947,38.0,null,79.0,null,995.571,null,1.323,null,1.323,null
1569546000,24947,38.0,null,79.767,null,996.049,null,1.688,null,1.688,null
1569592800,24947,38.733,null,80.0,null,998.065,null,3.018,null,3.018,null
1569603600,24947,38.0,null,81.0,null,999.798,null,9.838,null,9.838,null
1569578400,24947,39.0,null,79.0,null,994.971,null,6.758,null,6.758,null
1569600000,24947,38.0,null,81.0,null,999.02,null,5.398,null,5.398,null
1569560400,24947,38.0,null,79.0,null,993.407,null,1.219,null,1.219,null
1569618000,24947,39.0,null,82.0,null,1000.214,null,7.452,null,7.452,null
1569726000,24947,36.0,null,89.5,null,992.471,null,0.816,null,0.816,null
1569747600,24947,35.867,null,84.334,null,997.699,null,27.463,null,28.233,null
1569715200,24947,37.0,null,91.0,null,994.446,null,2.168,null,2.168,null
1569765600,24947,36.0,null,84.334,null,1002.125,null,39.139,null,46.54,null
1569780000,24947,37.0,null,85.0,null,1005.706,null,27.115,null,34.139,null
1569718800,24947,36.034,null,91.0,null,993.555,null,1.546,null,1.546,null
1569722400,24947,36.0,null,90.166,null,992.72,null,1.09,null,1.09,null
1569754800,24947,37.0,null,84.0,null,999.864,null,7.574,null,7.574,null
1569733200,24947,36.0,null,87.566,null,993.312,null,0.369,null,0.369,null
1569790800,24947,38.0,null,85.2,null,1008.207,null,53.075,null,78.8,null
1569798000,24947,38.0,null,83.6,null,1008.97,null,39.299,null,46.447,null
1569783600,24947,37.666,null,85.367,null,1006.69,null,41.695,null,51.517,null
1569762000,24947,36.367,null,84.0,null,1001.666,null,34.01,null,38.828,null
1569787200,24947,38.0,null,86.0,null,1007.337,null,61.735,null,89.224,null
1569794400,24947,38.0,null,84.267,null,1008.484,null,44.865,null,58.783,null
1569758400,24947,36.933,null,84.0,null,1000.788,null,5.886,null,5.925,null
1569769200,24947,37.0,null,85.0,null,1002.779,null,29.077,null,30.026,null
1569772800,24947,37.0,null,85.0,null,1003.799,null,29.323,null,32.306,null
1569740400,24947,34.4,null,85.267,null,995.221,null,0.495,null,0.495,null
1569729600,24947,35.833,null,88.6,null,992.699,null,0.588,null,0.588,null
1569751200,24947,36.658,null,84.0,null,998.728,null,16.082,null,16.082,null
1569736800,24947,36.0,null,86.566,null,994.182,null,0.18,null,0.18,null
1569744000,24947,35.067,null,85.0,null,996.417,null,5.202,null,5.205,null
1569776400,24947,36.867,null,85.0,null,1004.858,null,26.712,null,27.421,null
1569474000,24947,39.0,null,81.0,null,994.389,null,1.101,null,1.101,null
1569484800,24947,39.0,null,81.0,null,995.178,null,8.614,null,8.614,null
1569481200,24947,39.133,null,81.0,null,994.885,null,10.315,null,10.315,null
1569535200,24947,38.0,null,81.0,null,996.457,null,1.957,null,1.957,null
1569477600,24947,39.867,null,81.0,null,994.672,null,6.707,null,6.707,null
1569456000,24947,39.566,null,82.0,null,994.654,null,1.642,null,1.642,null
1569510000,24947,38.0,null,82.0,null,994.265,null,1.022,null,1.022,null
1569459600,24947,39.966,null,81.867,null,994.637,null,1.485,null,1.485,null
1569538800,24947,38.0,null,80.334,null,996.41,null,1.492,null,1.492,null
1569492000,24947,39.0,null,80.2,null,995.34,null,4.196,null,4.196,null
1569470400,24947,39.0,null,81.0,null,994.37,null,1.293,null,1.293,null
1569517200,24947,38.233,null,82.0,null,994.296,null,0.913,null,0.913,null
1569528000,24947,38.5,null,82.133,null,995.871,null,2.174,null,2.174,null
1569488400,24947,39.0,null,81.0,null,995.314,null,5.59,null,5.59,null
1569466800,24947,39.233,null,81.0,null,994.388,null,1.321,null,1.321,null
1569463200,24947,39.933,null,81.0,null,994.491,null,1.2,null,1.2,null
1569531600,24947,38.0,null,81.9,null,996.234,null,2.128,null,2.128,null
1569524400,24947,38.0,null,82.0,null,995.373,null,0.697,null,0.697,null
1569513600,24947,38.0,null,82.0,null,994.346,null,0.763,null,0.763,null
1569506400,24947,38.0,null,81.233,null,994.535,null,1.167,null,1.167,null
1569520800,24947,38.267,null,82.0,null,994.66,null,0.966,null,0.966,null
1569502800,24947,38.567,null,81.0,null,994.69,null,1.573,null,1.573,null
1569499200,24947,39.0,null,81.0,null,995.066,null,2.273,null,2.273,null
1569495600,24947,39.0,null,80.7,null,995.235,null,3.164,null,3.164,null
