time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
1571331600,24947,36.0,null,80.633,null,994.105,null,13.034,null,13.034,null
1571270400,24947,36.267,null,78.0,null,1000.347,null,28.679,null,29.129,null
1571302800,24947,37.0,null,77.0,null,997.067,null,6.418,null,6.418,null
1571281200,24947,36.0,null,77.0,null,998.896,null,11.893,null,11.893,null
1571274000,24947,37.0,null,77.4,null,999.932,null,21.485,null,21.488,null
1571288400,24947,37.0,null,76.0,null,998.043,null,8.05,null,8.05,null
1571320800,24947,36.0,null,78.0,null,994.37,null,1.255,null,1.255,null
1571324400,24947,36.133,null,78.0,null,994.254,null,1.917,null,1.917,null
1571284800,24947,36.533,null,76.834,null,998.404,null,9.079,null,9.079,null
1571335200,24947,35.633,null,85.284,null,993.972,null,7.744,null,7.744,null
1571227200,24947,35.0,null,81.0,null,1000.575,null,1.684,null,1.684,null
1571212800,24947,36.0,null,79.834,null,999.139,null,6.32,null,6.32,null
1571194800,24947,34.633,null,82.133,null,995.224,null,0.841,null,0.841,null
1571230800,24947,35.0,null,81.0,null,1000.577,null,1.63,null,1.63,null
1571184000,24947,34.0,null,84.466,null,994.003,null,2.159,null,2.159,null
1571266800,24947,36.367,null,78.767,null,1000.606,null,35.439,null,39.6,null
1571241600,24947,35.233,null,81.966,null,1000.553,null,17.303,null,20.822,null
1571245200,24947,35.1,null,82.0,null,1000.779,null,48.172,null,67.077,null
1571209200,24947,35.8,null,79.6,null,998.42,null,8.568,null,8.568,null
1571256000,24947,35.233,null,81.966,null,1000.97,null,35.454,null,39.635,null
1571252400,24947,35.0,null,81.834,null,1000.934,null,40.862,null,49.492,null
1571234400,24947,35.0,null,81.0,null,1000.541,null,1.462,null,1.462,null
1571216400,24947,36.0,null,80.0,null,999.722,null,4.63,null,4.63,null
1571263200,24947,36.0,null,79.534,null,1000.804,null,43.096,null,54.476,null
1571223600,24947,35.0,null,80.066,null,1000.346,null,2.276,null,2.276,null
1571248800,24947,35.0,null,82.0,null,1000.895,null,44.029,null,56.666,null
1571187600,24947,34.0,null,83.666,null,994.466,null,1.565,null,1.565,null
1571238000,24947,35.0,null,81.0,null,1000.457,null,1.395,null,1.395,null
1571198400,24947,35.0,null,81.867,null,996.161,null,0.714,null,0.714,null
1571191200,24947,34.0,null,83.0,null,994.798,null,1.054,null,1.054,null
1571259600,24947,35.9,null,81.334,null,1000.965,null,39.676,null,49.277,null
1571202000,24947,35.0,null,81.0,null,996.974,null,0.429,null,0.429,null
1571205600,24947,35.367,null,80.934,null,997.525,null,2.528,null,2.528,null
1571220000,24947,35.666,null,80.0,null,1000.063,null,3.053,null,3.053,null
1571878800,24947,31.0,null,86.6,null,1000.791,null,2.992,null,2.992,null
1571940000,24947,34.567,null,84.833,null,1005.398,null,35.996,null,40.889,null
1571929200,24947,34.0,null,79.0,null,1003.04,null,1.835,null,1.835,null
1571958000,24947,32.0,null,87.2,null,1009.219,null,11.052,null,11.052,null
1571875200,24947,31.0,null,87.0,null,1001.224,null,3.721,null,3.721,null
1571950800,24947,31.534,null,87.1,null,1008.128,null,21.753,null,21.807,null
1571904000,24947,32.534,null,81.0,null,1001.363,null,8.362,null,8.362,null
1571936400,24947,35.767,null,82.167,null,1004.538,null,48.005,null,66.515,null
1571932800,24947,34.2,null,80.034,null,1003.605,null,7.544,null,7.627,null
1571893200,24947,31.966,null,83.6,null,1001.334,null,1.53,null,1.53,null
1571925600,24947,34.0,null,79.966,null,1002.398,null,1.891,null,1.891,null
1571882400,24947,31.0,null,86.0,null,1000.683,null,2.359,null,2.359,null
1571900400,24947,32.867,null,81.1,null,1001.209,null,11.044,null,11.044,null
1571896800,24947,32.0,null,82.066,null,1001.341,null,5.983,null,5.983,null
1571947200,24947,33.767,null,87.4,null,1007.28,null,17.779,null,17.779,null
1571886000,24947,31.0,null,85.0,null,1000.976,null,2.108,null,2.108,null
1571918400,24947,33.0,null,80.3,null,1001.83,null,2.512,null,2.512,null
1571922000,24947,33.733,null,80.0,null,1001.898,null,2.234,null,2.234,null
1571943600,24947,34.0,null,86.334,null,1006.255,null,24.669,null,24.773,null
1571889600,24947,31.966,null,84.3,null,1000.989,null,1.796,null,1.796,null
1571907600,24947,32.7,null,81.0,null,1001.585,null,5.554,null,5.554,null
1571911200,24947,33.0,null,81.0,null,1001.756,null,3.689,null,3.689,null
1571914800,24947,33.0,null,81.0,null,1001.973,null,2.763,null,2.763,null
1571954400,24947,32.0,null,88.0,null,1008.828,null,15.631,null,15.631,null
1571486400,24947,37.266,null,78.667,null,1002.142,null,50.803,null,73.755,null
1571479200,24947,37.0,null,80.0,null,1001.045,null,64.308,null,97.578,null
1571508000,24947,34.166,null,89.534,null,1006.816,null,31.793,null,33.96,null
1571475600,24947,36.966,null,80.166,null,1000.326,null,83.623,null,126.572,null
1571482800,24947,37.0,null,79.0,null,1001.667,null,52.079,null,76.858,null
1571497200,24947,36.0,null,84.733,null,1004.133,null,44.854,null,58.985,null
1571446800,24947,38.0,null,87.0,null,997.087,null,3.356,null,3.356,null
1571522400,24947,34.867,null,87.834,null,1009.239,null,39.45,null,46.913,null
1571511600,24947,34.0,null,90.0,null,1007.431,null,36.593,null,41.567,null
1571454000,24947,38.0,null,85.233,null,997.422,null,2.378,null,2.378,null
1571468400,24947,38.7,null,82.0,null,998.976,null,4.397,null,4.397,null
1571461200,24947,38.034,null,83.434,null,997.99,null,1.911,null,1.911,null
1571504400,24947,35.0,null,88.2,null,1005.945,null,24.723,null,24.757,null
1571526000,24947,36.867,null,86.733,null,1009.746,null,32.661,null,34.96,null
1571500800,24947,35.666,null,86.2,null,1005.005,null,32.355,null,34.752,null
1571464800,24947,38.767,null,82.7,null,998.343,null,1.662,null,1.662,null
1571443200,24947,38.0,null,87.966,null,996.774,null,3.966,null,3.966,null
1571518800,24947,31.8,null,88.966,null,1008.739,null,48.655,null,68.098,null
1571472000,24947,36.9,null,80.466,null,999.672,null,94.533,null,140.672,null
1571490000,24947,37.466,null,79.534,null,1002.736,null,40.538,null,49.731,null
1571450400,24947,38.0,null,86.133,null,997.274,null,2.689,null,2.689,null
1571515200,24947,32.767,null,90.3,null,1008.054,null,50.258,null,69.523,null
1571493600,24947,36.8,null,82.333,null,1003.339,null,54.53,null,77.32,null
1571457600,24947,38.0,null,84.334,null,997.726,null,2.128,null,2.128,null
1571076000,24947,35.3,null,82.7,null,1003.575,null,4.058,null,4.058,null
1571094000,24947,35.0,null,81.0,null,1003.057,null,5.928,null,5.928,null
1571083200,24947,34.233,null,85.5,null,1003.247,null,3.384,null,3.384,null
1571086800,24947,33.433,null,85.367,null,1003.253,null,4.58,null,4.58,null
1571079600,24947,35.0,null,84.434,null,1003.499,null,3.396,null,3.396,null
1571090400,24947,34.334,null,82.333,null,1003.245,null,6.029,null,6.029,null
1571072400,24947,35.534,null,80.575,null,1003.27,null,7.671,null,7.671,null
1571068800,24947,35.666,null,80.3,null,1003.009,null,6.874,null,6.874,null
1571817600,24947,34.0,null,79.0,null,1010.381,null,8.518,null,8.518,null
1571788800,24947,30.834,null,86.5,null,1015.382,null,3.12,null,3.12,null
1571835600,24947,34.0,null,78.0,null,1005.548,null,1.907,null,1.907,null
1571810400,24947,34.0,null,79.0,null,1010.894,null,8.039,null,8.039,null
1571803200,24947,32.0,null,82.0,null,1012.218,null,1.75,null,1.75,null
1571850000,24947,36.433,null,79.466,null,1002.768,null,4.729,null,4.729,null
1571853600,24947,35.133,null,83.333,null,1002.365,null,4.213,null,4.213,null
1571792400,24947,31.0,null,85.2,null,1014.671,null,2.689,null,2.689,null
1571824800,24947,34.0,null,78.2,null,1008.797,null,4.928,null,4.928,null
1571842800,24947,34.0,null,78.0,null,1004.028,null,1.308,null,1.308,null
1571828400,24947,34.0,null,78.0,null,1007.432,null,3.828,null,3.828,null
1571796000,24947,31.8,null,83.767,null,1013.535,null,2.367,null,2.367,null
1571814000,24947,34.0,null,79.0,null,1010.754,null,12.053,null,12.053,null
1571832000,24947,34.0,null,78.0,null,1006.149,null,2.497,null,2.497,null
1571846400,24947,34.267,null,78.0,null,1003.327,null,1.439,null,1.439,null
1571868000,24947,31.133,null,88.0,null,1001.587,null,8.005,null,8.005,null
1571799600,24947,32.0,null,82.666,null,1012.713,null,2.034,null,2.034,null
1571871600,24947,31.0,null,87.934,null,1001.223,null,5.233,null,5.233,null
1571860800,24947,31.8,null,86.4,null,1002.02,null,11.982,null,12.003,null
1571806800,24947,33.334,null,79.5,null,1011.476,null,8.332,null,8.332,null
1571839200,24947,34.0,null,78.0,null,1004.858,null,1.528,null,1.528,null
1571864400,24947,32.0,null,87.767,null,1001.833,null,8.418,null,8.418,null
1571857200,24947,32.633,null,85.334,null,1002.04,null,11.256,null,11.267,null
1571821200,24947,34.0,null,79.0,null,1009.518,null,6.574,null,6.574,null
1571421600,24947,31.7,null,87.167,null,993.617,null,11.709,null,11.709,null
1571382000,24947,32.767,null,82.0,null,991.482,null,9.741,null,9.741,null
1571428800,24947,31.534,null,88.0,null,994.769,null,10.439,null,10.439,null
1571432400,24947,34.466,null,87.867,null,995.423,null,8.652,null,8.652,null
1571396400,24947,33.2,null,81.0,null,991.756,null,3.453,null,3.453,null
1571403600,24947,34.0,null,81.0,null,991.515,null,2.137,null,2.137,null
1571385600,24947,33.0,null,81.267,null,991.844,null,7.232,null,7.232,null
1571414400,24947,34.7,null,82.267,null,992.334,null,11.502,null,11.502,null
1571378400,24947,32.233,null,82.6,null,991.41,null,7.644,null,7.644,null
1571389200,24947,33.0,null,81.0,null,991.856,null,5.635,null,5.635,null
1571407200,24947,34.0,null,80.034,null,991.519,null,1.546,null,1.546,null
1571371200,24947,32.0,null,84.791,null,991.94,null,0.641,null,0.641,null
1571400000,24947,34.0,null,81.0,null,991.613,null,2.58,null,2.58,null
1571392800,24947,33.0,null,81.0,null,991.881,null,4.421,null,4.421,null
1571374800,24947,32.0,null,83.834,null,991.52,null,0.526,null,0.526,null
1571418000,24947,33.334,null,85.733,null,992.908,null,10.165,null,10.165,null
1571436000,24947,37.034,null,88.034,null,995.984,null,6.788,null,6.788,null
1571425200,24947,31.233,null,87.333,null,994.177,null,11.535,null,11.535,null
1571367600,24947,32.0,null,85.767,null,992.246,null,0.9,null,0.9,null
1571360400,24947,31.0,null,87.5,null,993.155,null,1.416,null,1.416,null
1571439600,24947,38.0,null,88.0,null,996.39,null,5.072,null,5.072,null
1571410800,24947,34.0,null,80.434,null,991.686,null,2.422,null,2.421,null
1571364000,24947,31.367,null,86.7,null,992.804,null,0.988,null,0.988,null
1571356800,24947,31.0,null,88.0,null,993.369,null,2.077,null,2.077,null
1572033600,24947,33.466,null,85.6,null,1005.772,null,18.612,null,18.721,null
1572022800,24947,35.834,null,77.267,null,1004.461,null,37.041,null,42.67,null
1571976000,24947,32.467,null,82.434,null,1009.737,null,4.765,null,4.765,null
1572019200,24947,37.167,null,73.867,null,1004.13,null,22.954,null,23.838,null
1572012000,24947,36.0,null,73.566,null,1004.243,null,8.286,null,8.286,null
1571994000,24947,34.666,null,75.0,null,1008.09,null,14.848,null,14.848,null
1572004800,24947,36.0,null,74.0,null,1005.108,null,9.082,null,9.082,null
1571965200,24947,32.0,null,85.767,null,1009.722,null,6.974,null,6.974,null
1571997600,24947,35.233,null,74.2,null,1007.416,null,12.806,null,12.806,null
1572040800,24947,36.834,null,86.767,null,1006.221,null,12.282,null,12.282,null
1571990400,24947,34.0,null,76.166,null,1008.885,null,16.624,null,16.624,null
1571986800,24947,33.433,null,77.633,null,1009.15,null,16.98,null,16.98,null
1571972400,24947,32.0,null,83.534,null,1009.815,null,5.486,null,5.486,null
1572037200,24947,36.466,null,85.733,null,1006.097,null,14.896,null,14.896,null
1572026400,24947,33.9,null,80.6,null,1004.965,null,22.428,null,22.755,null
1571961600,24947,32.0,null,86.7,null,1009.521,null,8.678,null,8.678,null
1571968800,24947,32.0,null,84.666,null,1009.805,null,6.22,null,6.22,null
1571983200,24947,32.933,null,78.55,null,1009.021,null,10.102,null,10.102,null
1571979600,24947,31.834,null,80.267,null,1009.302,null,6.702,null,6.702,null
1572008400,24947,36.0,null,74.0,null,1004.518,null,7.787,null,7.787,null
1572030000,24947,33.1,null,82.8,null,1005.467,null,20.686,null,20.724,null
1572015600,24947,36.0,null,73.0,null,1004.055,null,8.677,null,8.689,null
1572001200,24947,36.0,null,74.0,null,1006.436,null,10.852,null,10.852,null
1572044400,24947,35.334,null,87.0,null,1006.739,null,13.135,null,13.135,null
1571644800,24947,36.0,null,75.667,null,1025.131,null,9.162,null,9.162,null
1571641200,24947,35.966,null,76.0,null,1024.901,null,12.556,null,12.556,null
1571634000,24947,35.0,null,76.066,null,1024.026,null,4.546,null,4.546,null
1571652000,24947,36.0,null,76.534,null,1025.209,null,6.044,null,6.044,null
1571691600,24947,32.867,null,87.633,null,1023.327,null,8.075,null,8.075,null
1571662800,24947,36.6,null,77.8,null,1024.216,null,2.928,null,2.928,null
1571630400,24947,35.0,null,77.0,null,1023.45,null,4.48,null,4.48,null
1571698800,24947,32.0,null,86.767,null,1023.256,null,7.289,null,7.289,null
1571648400,24947,36.0,null,76.0,null,1025.079,null,6.85,null,6.85,null
1571655600,24947,36.0,null,77.0,null,1025.139,null,5.072,null,5.072,null
1571684400,24947,34.233,null,85.8,null,1023.993,null,8.854,null,8.854,null
1571616000,24947,33.733,null,80.633,null,1023.724,null,10.224,null,10.224,null
1571695200,24947,32.0,null,87.6,null,1023.18,null,7.217,null,7.217,null
1571619600,24947,34.0,null,79.566,null,1023.944,null,8.656,null,8.656,null
1571673600,24947,36.0,null,79.8,null,1023.563,null,10.902,null,10.902,null
1571626800,24947,34.233,null,77.8,null,1023.38,null,5.62,null,5.62,null
1571677200,24947,35.533,null,82.3,null,1023.793,null,6.966,null,6.966,null
1571666400,24947,37.0,null,78.0,null,1023.825,null,2.659,null,2.659,null
1571623200,24947,34.0,null,78.633,null,1023.683,null,6.912,null,6.912,null
1571637600,24947,35.567,null,76.0,null,1024.497,null,6.768,null,6.768,null
1571670000,24947,36.6,null,78.434,null,1023.709,null,3.816,null,3.816,null
1571680800,24947,35.0,null,84.534,null,1024.077,null,8.91,null,8.91,null
1571688000,24947,33.4,null,87.0,null,1023.701,null,9.387,null,9.387,null
1571659200,24947,36.0,null,77.0,null,1024.614,null,3.795,null,3.795,null
